title,salary,city,job,publish_date,requirements,responsibilities,url,source
Customer Support Manager,,,,,,"Customer Support Manager Innovate soft development Занятость	Полная занятость Адрес	Казахстан, Алматы РЕКЛАМА Описание вакансии Join a fast-growing cybersecurity company specializing in world-class privacy and security solutions. Operating as a fully remote global team, we are on a mission to protect digital lives and ensure anonymity for millions worldwide. We are vocal advocates for civil rights, digital freedom, and an uncensored online culture. We are looking for an experienced Customer Support manager who thrives on solving complex challenges and is ready to make a massive impact on a high-traffic product at the intersection of security, massive scale, and digital freedom.   What you will do:  Provide customer support online via email and chat (no calls).  Process incoming requests.  Analyze the reasons for обращения and provide technical support.  Identify cause-and-effect relationships and find refined solutions in both routine work and complex tasks.  Effectively interact with customers and the internal team.  Prepare reports (if needed).   What we are looking for:  1+ years of experience in support.  Punctuality, stress-resistance  Ability to work in a multitasking environment.  Experience with ticket systems.  Attention to detail, independence in searching for information, analytical thinking, and a desire to find ways to optimize processes.  Confident computer skills, experience with MS Office programs.  Strong communication skills and a willingness to help people.  English level B2+   What We Offer  Build personal AI agents using our premium infrastructure. Absolute freedom to work from any location. (GMT+1– GMT+5) Internal R&D opportunities. Paid time off and sick leave. Direct impact on a massive, world-class B2C product. A collaborative environment with some of the best minds. Hardware upon completion of your probation. If this sounds like you, we’ve been waiting for you! Let’s build the future of digital freedom together.  Требования Опыт	От 1 года до 3 лет Условия работы График работы	Удаленная работа Добавлено вчера Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20645471,qyzmet_deep_parser
Business Development Manager,,,,,,"Business Development Manager Group-Ib Tshk Занятость	Полная занятость Адрес	Казахстан, Алматы РЕКЛАМА Описание вакансии Founded in 2003 and headquartered in Singapore, Group-IB is a leading developer of cybersecurity technologies to investigate, prevent and combat digital crime. Fighting cybercrime is embedded in the company's DNA. We build a secure and trusted cyber environment through intelligence-driven technologies and agile expertise. Embrace boldness, innovation, and passion to win and work in a dynamic environment. Start your journey with Group-IB. Each of us can help make the world a safer place. Join us! TASKS TO SOLVE Develop and execute a sales plan to expand company’s products and services to new markets; Build strategic relationships with company's existing and potential customers; Meet with potential customers and demonstrate how company's products and services can address their needs; Increase sales volumes. Interact with company's existing partners (system integrators) at the presale stage; APPLY FOR THIS VACANCY IF YOU HAVE THE FOLLOWING QUALIFICATIONS Higher education (preference is given to candidates with a technical degree); From 5 years of B2B sales experience in IT industry; Experience in building and managing sales and building relationships with customers; Experience in working with system integrators; Excellent communication skills; Experience in working in a multitasking environment. WHY CHOOSE GROUP-IB: Your happiness is important to us. We want every single team member to be happy. Continuing professional development. At Group-IB, you can choose from various paths to growth: progress as an expert, advance to a management position, try your hand in another department, relocate abroad, or launch a new business area at Group-IB. A team with extensive international expertise. Do you have experience but are looking for exciting challenges? By choosing us, you will be choosing complex tasks and continuously improving your skills in a fast-growing international company. Globally recognized technologies. Group-IB's offices are located in seven countries and our products and services are sold in 60 countries. What’s more, Gartner, IDC, and Forrester have ranked our technologies among the best in their class. We work with over 450 international partners and about 500 clients. A culture created by each of us. Group-IB’s employees speak many different languages and understand one another. We respect each other's beliefs, share common values, and strive toward the happiness of every employee. Economic stability. Group-IB's sustainable growth helps rapidly develop careers that would take years to progress as far as most other companies.  Sounds like you? Apply now!  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено сегодня Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20648621,qyzmet_deep_parser
General/Full-Stack QA - specialist,,,,,,"General/Full-Stack QA - specialist Innovate soft development Занятость	Полная занятость Адрес	Казахстан, Алматы Описание вакансии  Join a fast-growing cybersecurity company specialising in world-class privacy and security solutions. Operating as a fully remote global team, we are on a mission to protect digital lives and ensure anonymity for millions worldwide. We are vocal advocates for civil rights, digital freedom, and an uncensored online culture. We are looking for an experienced General/Full Stack QA who thrives on solving complex challenges and is ready to make a massive impact on a high-traffic product at the intersection of security, massive scale, and digital freedom.  What we are looking for:  Experience of at least 4 years in QA with a focus on automated with Playwright + TS/JS.  Mandatory IT Education.  Strong skills in automated and manual testing of web apps, sites.  Confident use of DevTools, Figma, Project management platforms, Test management platforms.  Good understanding of the theoretical foundations of the testing process and the ability to apply them in practice.  Ability to write and work with test documentation.  Communication with developers, team leads, product managers.  Proactive QA with Focus on Observability.  Analytical thinking and a desire to understand complex systems.   What you will do:  Writing auto-tests (Playwright + TS/JS).  Skills in manual testing of web applications and websites.  Desire to develop in automation (Playwright + TS/JS).  Perform: functional, integration, and regression testing.  Analysis of found defects, ability to correctly format them, and control corrections.  Close interaction with web developers and product managers to ensure product quality.   Nice to Have:  Skills in creating AI agents.  Experience with automation in other frameworks.  Experience with WordPress.  Experience with Docker and setting up CI/CD processes would be a plus.  Knowledge of additional programming languages besides JS or TS.  Understanding of the principles of network operation, VPN, and proxy.  Experience in testing extension applications.   What We Offer  Build personal AI agents using our premium infrastructure. Absolute freedom to work from any location. (GMT+1– GMT+5) Internal R&D opportunities. Paid time off and sick leave. Direct impact on a massive, world-class B2C product. A collaborative environment with some of the best minds. Hardware upon completion of your probation. If this sounds like you, we’ve been waiting for you! Let’s build the future of digital freedom together.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено вчера Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20645314,qyzmet_deep_parser
Senior UI/UX Designer,,,,,,"Senior UI/UX Designer Innovate soft development Занятость	Полная занятость Адрес	Казахстан, Алматы РЕКЛАМА Описание вакансии  Join a fast-growing cybersecurity company specializing in world-class privacy and security solutions. Operating as a fully remote global team, we are on a mission to protect digital lives and ensure anonymity for millions worldwide. We are vocal advocates for civil rights, digital freedom, and an uncensored online culture. We are looking for an experienced Senior UX/UI Designer who thrives on solving complex challenges and is ready to make a massive impact on a high-traffic product at the intersection of security, massive scale, and digital freedom.  What we are looking for:  Work experience: Minimum 4 years of experience in the field of UI/UX design (preferably in tech, digital, or product teams). Portfolio with commercial and/or personal projects.  Technical Skills: Advanced proficiency in design tools such as Figma, Photoshop, and Illustrator.  UI/UX Understanding: Deep understanding of user interface and user experience principles, including user research, prototyping, usability testing, and interface design.  Critical Thinking and Problem Solving: Ability to analyze problems and find effective design solutions.  Learning and adaptability: The desire to learn and develop, adapt to changing requirements and technologies.  English - upper-intermediate or higher (for design reviews, research, documentation).  What you will do:  Development of creatives: Creation of visual materials for marketing campaigns, social networks, and advertising.  Design of landing pages and web pages: Development of attractive and functional landing pages and web pages in accordance with the brand and goals of the company.  Participation in Product Development: Help design the user interface and experience for the company's products, working closely with the product team.  Team Collaboration: Collaborate with marketers, developers, and other designers to ensure design consistency and quality.  Self-training and development: Continuous training and development of professional skills, following current trends in design.   What We Offer:  Build personal AI agents using our premium infrastructure. Absolute freedom to work from any location. (GMT+1– GMT+5) Internal R&D opportunities. Paid time off and sick leave. Direct impact on a massive, world-class B2C product. A collaborative environment with some of the best minds. Hardware upon completion of your probation. If this sounds like you, we’ve been waiting for you! Let’s build the future of digital freedom together.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено вчера Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20645328,qyzmet_deep_parser
QA Engineer in Almaty,,,,,,"QA Engineer in Almaty Andersen Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Юрия Гагарина, 124 РЕКЛАМА Описание вакансии  Andersen is hiring a QA Engineer in Almaty for a project developing mobile and web banking apps, ensuring quality, reliability, and scalability of modular digital financial solutions.  The customer is a large financial institution serving millions of retail and corporate clients. It combines a broad physical presence with strong investment in digital platforms, mobile solutions, data infrastructure, cybersecurity, and open integrations. Technology is central to improving customer experience and scaling modern banking services.  The project is focused on developing mobile and web banking applications while transitioning to a modular platform of standardized solutions. It involves packaging core banking products into scalable modules to enable faster integration, expansion, and consistent delivery of digital services.  Responsibilities:  Analyzing requirements and preparing test documentation (checklists, test cases). Testing server-side logic, including validating requests, responses, and data exchange between client and server. Performing functional testing of web and mobile applications across different devices and browsers. Creating clear and reproducible bug reports and tracking defects through resolution. Writing database queries to validate data and identify issues.  Requirements:  Experience in QA (manual testing) for 2+ years. Understanding of SDLC and STLC processes. Experience testing REST APIs (Postman, Swagger). Experience testing web applications (Chrome DevTools). Experience testing mobile applications (emulators and real devices). Ability to write clear, structured, and reproducible bug reports. Basic SQL knowledge (SELECT, JOIN – preferred). Understanding of client-server architecture. Experience working with bug-tracking systems (Jira, YouTrack, or similar). Level of English – from Intermediate and above.  Reasons why this job would be interesting to you:  Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.; The opportunity to change the project and/or develop expertise in an interesting business domain; Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee; The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities; Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated; Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies); Certification compensation (AWS, PMP, etc); Referral program; English courses; Private health insurance and compensation for sports activities.  Требования Опыт	От 1 года до 3 лет Условия работы График работы	Полный день Добавлено вчера Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20639545,qyzmet_deep_parser
IT Recruiter (Middle/Senior),,,,,,"IT Recruiter (Middle/Senior) Innovate soft development Занятость	Полная занятость Адрес	Казахстан, Алматы РЕКЛАМА Описание вакансии Join a fast-growing cybersecurity company specializing in world-class privacy and security solutions. Operating as a fully remote global team, we are on a mission to protect digital lives and ensure anonymity for millions worldwide. We are vocal advocates for civil rights, digital freedom, and an uncensored online culture.  We are looking for an experienced Recruiter who thrives on solving complex challenges. As our Full-Cycle Recruiter, you won't be waiting for applicants to come to you. You will be deep in the trenches of LinkedIn, GitHub, and niche communities, identifying and closing the best minds in the industry.  What You’ll Do:  Strategic Partnership: Act as a consultant to Hiring Managers. You help define roles, calibrate requirements against market reality, and design the optimal interview process for each position.  Active Sourcing & Hunting: You are a master of LinkedIn and alternative sourcing channels. You know how to engage passive Senior talent by selling our mission and high-speed culture.  Deep-Dive Assessment: Conduct interviews using advanced behavioral and competency-based techniques. You dig deep to uncover technical potential, psychological resilience, and cultural alignment.  Data-Driven Recruiting: Provide visibility into the hiring funnel. You use data to identify bottlenecks and suggest improvements to the hiring strategy.  Full-Cycle Ownership: From the initial briefing with the Lead to the final closing and onboarding. You own the relationship with both the candidate and the manager.  Who You Are:  Expert Recruiter: 4+ years in IT/Digital recruitment with a proven track record of closing Senior/Lead level roles.  Strong Partner: You have the confidence to challenge Hiring Managers, manage their expectations, and influence their decision-making process.  Global Hiring Experience: You have successfully hired talent across multiple regions (CIS, Europe) and understand the nuances of international markets and remote work culture.  Bilingual Proficiency: Fluent in both English and Russian. You can lead complex negotiations, write compelling job descriptions, and evaluate candidates with high precision in both languages.  Autonomous & Resilient: You thrive in a high-speed, remote-first environment where results are the only metric that matters.   What we offer:  Build personal AI agents using our premium infrastructure. Absolute freedom to work from any location. (GMT+1- GMT+5). Internal R&D opportunities. Paid time off and sick leave. Direct impact on a massive, world-class B2C product. A collaborative environment with some of the best minds. Hardware upon completion of your probation.  If this sounds like you, we’ve been waiting for you! Let’s build the future of digital freedom together.  Location Requirement: Due to payroll and compliance limitations, we are unable to hire or process payments for candidates currently residing in the Russian Federation or the Republic of Belarus.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено 2 дня назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20636893,qyzmet_deep_parser
QA Automation Engineer (Kotlin\Java),,,,,,"QA Automation Engineer (Kotlin\Java) Andersen Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Юрия Гагарина, 124 РЕКЛАМА Описание вакансии  Andersen is hiring a QA Automation Engineer (Kotlin) for a project developing a mobile banking platform with modular solutions for scalable and efficient digital financial services.  The customer is a large financial institution serving millions of retail and corporate clients. It combines a broad physical presence with strong investment in digital platforms, mobile solutions, data infrastructure, cybersecurity, and open integrations. Technology is central to improving customer experience and scaling modern banking services.  The project is focused on developing a mobile banking application for retail customers and transitioning to a platform of standardized, modular banking solutions. It involves packaging core products such as cards, loans, accounts, and investments into scalable modules to enable faster integration and product expansion.  Responsibilities:  Developing and maintaining automated tests for a mobile application. Testing an off the shelf solution in the retail banking domain, including functional and integration testing. Creating and maintaining test documentation: test cases, test plans, checklists. Developing and enhancing automated tests (UI and API), ensuring stable test coverage. Participating in requirements analysis and designing test scenarios. Performing regression, integration, and end to end testing. Integrating automated tests into CI/CD pipelines. Collaborating with developers, analysts, and other team members. Contributing to the improvement of testing processes and product quality.  Requirements  Experience in QA Automation for 2.5+ years. Experience with Kotlin (or Java with willingness to switch to Kotlin). Knowledge of testing theory and QA methodologies. Experience testing mobile and web applications. Experience in test automation using Appium, Selenium, RestAssured. Experience using Postman for API testing. Ability to work with traffic sniffing tools. Understanding of OOP principles. Experience working with version control systems (Git). Experience working with Jira and Confluence. Experience working in a team and collaborating with developers and analysts. Skills in writing test and project documentation. Level of English – from Intermediate and above.  Reasons why this job would be interesting to you:  Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities.  Join us!  Требования Опыт	От 1 года до 3 лет Условия работы График работы	Полный день Добавлено 2 дня назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20636858,qyzmet_deep_parser
Digital Analyst,,,,,,"Digital Analyst ТОО ""Стамгазстрой"" Занятость	Полная занятость Адрес	Казахстан, Атырау Описание вакансии  Обязанности:  Financial management to support decision making required for role (business planning, cost analysis, budgeting/forecasting, etc.). Coaching a team on Agile mindset, methodologies, and frameworks including Scrum, Kanban, and Scaled Agile Business and Product analysis of complex problems and issues, business case justifications, risk management Digital and technology proficiency. Information risk management and cybersecurity. Process improvement, service management, supplier management Operational Excellence and Leading Performance principles. Deep understanding of business segments, value chain and key performance indicators9. Advanced ITSM frameworks and best practices. Proficiency in using and configuring ITSM tools. Project management principles and techniques. Effective communication and coordination with IT teams and Business Techniques for conducting detailed root cause analysis and implementing corrective actions. Требования:  ​​Atyrau  5/2  Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 6 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20621261,qyzmet_deep_parser
Руководитель отдела кибербезопасности и ИТ-инфраструктуры,,,,,,"Руководитель отдела кибербезопасности и ИТ-инфраструктуры Кадровое агентство ""Smart Solutions"" Занятость	Полная занятость Адрес	Казахстан, Алматы, Линия А, метро Жибек Жолы РЕКЛАМА Описание вакансии  Ищем Cyber Security & IT Infrastructure Manager для работы в Абу-Даби. Работа в ОАЭ предполагает релокацию с полным релокационным пакетом.  Это управленческая роль для специалиста, который совмещает сильный hands-on опыт в IT-инфраструктуре с экспертизой в cybersecurity, compliance, security audits и управлении командой.  Основной фокус позиции — обеспечение защищенной, стабильной и эффективной работы IT-инфраструктуры: серверов, сетей, резервного копирования, MDM, IAM/PAM, MFA, процессов информационной безопасности и реагирования на инциденты.  Что предстоит делать:  Управлять IT-инфраструктурой, серверами, сетями и системами информационной безопасности.  Разрабатывать и внедрять IT-политики, процедуры, стандарты и security protocols.  Обеспечивать безопасность сетей, серверов, backups и MDM-приложений.  Проводить security audits, compliance assessments, threat modelling и security posture reviews.  Управлять процессами incident detection, response, investigation и recovery.  Отвечать за IAM, MFA, PAM, access reviews и принцип least privilege.  Разрабатывать и тестировать BCP/DR-планы для критической инфраструктуры.  Взаимодействовать с DevOps, full-stack developers, software engineers и техническими командами.  Участвовать в развитии IT-стратегии, оптимизации процессов и повышении зрелости cybersecurity-практик.  Управлять IT-командой: координация, обучение, развитие и контроль эффективности.  Ожидаем от кандидата:  Высшее образование в сфере Information Technology, Computer Science, Software Engineering или смежной области.  Опыт от 5 лет в IT infrastructure management с фокусом на cybersecurity.  Опыт управления командой и участия в развитии IT/security-процессов.  Опыт работы с computer networks, network administration и network installation.  Знание Microsoft Windows Server, Exchange Server и office applications.  Опыт с IT security protocols, hardware, cabling, wireless technology.  Понимание security audits, compliance, ISO standards или аналогичных подходов.  Английский язык — высокий уровень. Арабский язык будет преимуществом.  Преимуществом будут сертификаты: CCNA, SysAdmin-related certifications, PMP или аналогичные.  Мы предлагаем:  Работу в Абу-Даби, ОАЭ.  Релокацию с полным релокационным пакетом.  Требования Опыт	Более 6 лет Условия работы График работы	Полный день Добавлено 6 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20621400,qyzmet_deep_parser
Менеджер по развитию бизнеса B2G (IT / CyberSecurity),,,,,,"Менеджер по развитию бизнеса B2G (IT / CyberSecurity) Comman Dialog Зарплата	от 300000 до 1000000 KZT Занятость	Полная занятость Адрес	Казахстан, Астана, проспект Туран Описание вакансии  Менеджер по развитию бизнеса (IT/Кибербезопасность)  Конкурс открыт до 27 апреля  Мы — компания-интегратор в сфере кибербезопасности и ИТ-инфраструктуры. Работаем с крупнейшими организациями страны и активно масштабируемся. В связи с расширением коммерческого блока открываем позицию менеджера по развитию бизнеса.  Кого ищем  Кандидата с подтверждённым опытом в B2B или B2G продажах, который соответствует одному из двух профилей:  — Наличие действующей сети контактов в госсекторе, квазигосударственных структурах или крупном бизнесе. Опыт сопровождения и закрытия крупных сделок через личные отношения с ЛПР. Понимание механики закупок и тендерных процедур в РК.  — Либо: системный опыт работы с холодным рынком. Умение самостоятельно формировать воронку, выходить на ЛПР и выстраивать коммуникацию с нуля до результата.  Задачи  — Поиск и развитие клиентов в сегментах госсектор, квазигос, Enterprise — Проведение переговоров и презентация решений на уровне руководства — Ведение полного цикла сделки: от первичного контакта до закрытия и получения оплаты — Ведение CRM, подготовка отчётности  Условия  — Фиксированная часть: от 300 000 до 500 000 тг  — Прогрессивный процент с продаж без ограничения по верхней планке  — Совокупный доход при выполнении KPI — от 1 000 000 тг  — Поддержка технического департамента при подготовке пресейлов и коммерческих предложений  — Перспектива роста до руководителя отдела продаж  — Офис: левый берег, район Нура. График 5/2. Официальное трудоустройство по ТК РК.  Для отклика начните сопроводительное письмо с фразы «Я хочу работать в вашей команде» и кратко опишите свой профиль и релевантный опыт.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Гибкий график Добавлено 13 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20572108,qyzmet_deep_parser
